date,company,code,P/N,title,news,nextclose,lastclose,timeseriesforecast,timeserieslower,timeseriesupper,groundtruth01,timeseries01
2017-08-16,西部证券,2673,0,西部证券上半年净利润同比下降25.7%,"原标题：西部证券上半年净利润同比下降25.7%　　中国证券网讯（记者 骆民） 西部证券15日晚间披露2017半年报。公司2017年上半年实现营业收入1,425,041,690.43元，同比下降16.10%；实现归属于上市公司股东的净利润437,454,770.86元，同比下降25.70%；基本每股收益0.14元/股。",14.3257,14.2962,14.306475649334734,13.760905885855793,14.852045412813673,1.0,1.0
2017-08-16,西部证券,2673,0,营收净利双降、评级下调，“后刘祝时代”，西部证券的“大投行+大资管”战略还能持续吗？,8月15日晚间，西部证券交出了原总经理祝健离任后的首份半年报：。屋漏偏逢连夜雨，8月14日，在证监会最新公布的2017年证券公司分类结果中，2009至2016年，在董事长刘建武掌舵、总经理祝健的带领下，西部证券完成上市并逐步搭建和完善平台。刘祝搭档的这七年成为西部证券的高速成长时代。2017年3月，祝健离任。这个立志要“走改革之路，使公司再上一级台阶”的行业“老帅”可能没有想到，在他离开后，公司的经营数据，并没有按照理想的轨道前行。总体来看，，占比依次为29.85%、25.20%、23.13%。根据年报，2017上半年，受市场行情影响，西部证券经纪业务实现营业收入4.25亿元，同比下降30.74%；自营业务实现营业收入3.59亿元，同比减少13.93%；信用交易业务实现营业收入3.30亿元，同比减少6.74%。对此，西部证券给出了诸如市场行情、交易清淡、震荡格局等诸多解释。开源证券分析师夏正洲表示，西部证券业务结构虽然正趋于均衡，但依旧偏重于与市场密切相关的经纪业务、自营业务和信用业务，受市场波动影响较大。截至6月30日，公司股票基金累计交易量市场份额为0.441%，同比下降7.74%。但是，公司营业部数量上升至101家，而在去年上半年，其数量只有82家。记者了解到，保代出身的祝健，具有深厚投行背景和丰富的投行条线从业、管理经验。他曾经在接受媒体专访时指出，要建设“大投行”的业务体系就一定要打破原来的小团队模式，进行专业化分工、统一管理，即统一立项、统一质控、统一中后台、统一协同制度。西部证券上市以后，公司从固定收益团队开始“大投行”试点，成立固定收益部，在债券市场上取得了不错的成绩。虽然何方颇受内部认可，不过他此前主要分管自营条线。“刘祝时代”大力构建的“大投行”“大资管”业务体系，是否会因为祝健离职受到影响？又是否能在何方手中得到推动？今年上半年，西部证券投资银行实现营业收入1.27亿元，同比下滑42.37%。投行收入仅占营业收入8.93%，较上年同期减少4.06个百分点。作为“大投行”整体战略转型的重要一环，西部证券的固收以及新三板业务同样未能带来可观的盈利，同比均出现了不同程度的下降，依次为减少70.10%、57.52%。在新股发行提速的背景下，IPO业务成为投行业务重要利润增长点。西部证券2017上半年完成3单IPO项目，发行规模合计6.3亿元，在券商中排名第34位。固定收益业务方面，受市场环境持续低迷，债券发行数量出现了明显下滑的影响，实现营业收入3556.79万元，债券发行数量同比有所下降，总计发行10单债券承销项目，承销规模96.4亿元。新三板方面，wind数据显示，去年上半年，西部证券旗下挂牌企业有52家，做市股票数量108只。截至今年上半年，挂牌企业只有34家，做市股票数量106只。西部证券一位投行人士告诉《国际金融报》记者：“上半年公司的投行业务经历了一些调整，新的领导可能会有新的想法。”不过，另一位西部证券内部人士告诉记者，公司的投行业务在下半年或出现反弹，“下半年有不少项目。”经营业绩不理想的同时，记者梳理发现，自2016年以来，西部证券接二连三地出现“掉链子”的情况，曾在半年内多次收到证监系统行政监管决定书、股转系统自律监管决定书。公司公告显示，其于2017年2月因个别营业部利用微信推介私募管理产品而收到证监会的行政监管措施决定书；2016年8月因分公司风控制度在运行中存在缺陷、对分支机构负责人行为的监督机制不够完善，而被证监会湖北监管局责令整改；同月，作为债券托管机构未能尽督导义务，又收到了证监会陕西监管局出具的警示函。而在开展新三板业务上，西部证券亦收到了股转系统两张自律监管的罚单：2017年4月因对北京爱酷游科技股份有限公司的督导不力，被要求采取提交书面承诺的自律监管措施；2016年7月因对新疆敦华石油技术股份有限公司未能履行财顾职责，被要求出具书面承诺的自律监管措施。西部证券旗下子公司西部利得基金管理有限公司也因存在信披失误、同一银行资产配置占比过高等四项违规行为受到监管处罚，监管部门暂停西部利得基金新基金申请为期3个月，并对相关人员采取出具警示函的监管措施。西部证券内部人士在接受记者采访时表示，“降级后，公司除了需要缴纳更多的投资者保护基金，对公司业务的开展几乎没有影响。”华泰金融分析师沈娟表示，沈娟指出，2017年6月证券业协会向券商发布文件，提出证券公司分类结果最近两年中至少有一年为A级别或A级别以上，方能担任公司债券项目主承销商。而最近两年分类结果均为BBB级别或BBB级别以下的证券公司，如果最近两年作为主承销商的公司债券承销金额行业排名前20位，也可以取得公司债券项目主承销商资格。根据证券业协会公布的2016年证券公司经营业绩，西部证券债券主承销金额为539.92亿元，行业排名第23位，未能进入前20名。值得注意的是，西部证券股票主承销金额为4.36亿元，行业排名第49位，远远落后于债券主承销的行业排名。综合对比看来，西部证券的债券承销业务所具有的行业优势要大于股票主承销业务。,14.3257,14.2962,14.306475649334734,13.760905885855793,14.852045412813673,1.0,1.0
2017-08-16,国民技术,300077,1,刚刚宣布！国民技术拟80亿元投建化合物半导体生态产业园,本项目由国民投资组织相关产业投资基金及产业投资者，以第二/三代化合物半导体外延片材料为核心基础，围绕相关应用，向上游辐射半导体单晶材料，向下游带动高端芯片、功率器件、高能电源、传感器、射频模组和终端整机等产品，打造化合物半导体产业链生态圈。作为战略新兴产业集群，项目对填补国家在产业相关技术及产品领域的空白，具有十分重要的国家战略意义。根据初步规划，项目总投资将不少于人民币80亿元（一期50亿元，二期30亿元）。公司称，本投资协议的签署，符合公司的战略发展需要，有利于公司未来发展空间的进一步提升，为公司未来的发展注入动力。本项目如顺利实施将有助于公司的业务拓展，为公司持续发展提供支持和保障，通过积累项目的建设和运营经验，提升公司的核心竞争力和行业影响力。（孙萍）,14.06,12.78,12.697002221261585,12.223739278963025,13.170265163560149,1.0,0.0
2017-08-16,三祥新材,603663,1,电熔氧化锆涨价 三祥新材半年报增三成,电熔氧化锆涨价 三祥新材半年报增三成,18.5348,17.9301,17.872836589104214,16.918002760183935,18.8276704180245,1.0,0.0
2017-08-16,沧州大化,600230,0,沧州大化提示主要产品价格变动等风险,沧州大化提示主要产品价格变动等风险,34.0141,34.6475,34.76220195906933,31.85702904367557,37.66737487446309,0.0,1.0
2017-08-16,西部证券,2673,0,西部证券上半年净利润同比下降25.7%,西部证券上半年净利润同比下降25.7%,14.3257,14.2962,14.306475649334734,13.760905885855793,14.852045412813673,1.0,1.0
2017-08-16,西部证券,2673,0,西部证券上半年净利4.37亿，同比下滑25.7% |新京报财讯,新京报快讯(记者王全浩)8月15日，西部证券发布2017年半年报，上半年实现营收14.25亿元，同比下降16.1%;归属于上市公司股东的净利润4.37亿元，同比下降25.7%。业务营收方面，西部证券经纪业务实现营收4.25亿，同比下降30.74%;证券自营业务实现营收3.59亿，同比下降13.93%;投行业务实现营收1.27亿，同比下降42.37%。公司认为经纪业务营收下降主要受市场行情影响，数据显示，2017年上半年，两市A股、基金累计交易量为113万亿元，同比下降18.12%。投行业务方面，上半年完成华凯创意、盐津铺子、新雷能3单IPO项目，发行规模合计6.3亿元，另有9家企业IPO上报证监会，13家开展辅导业务，公司称，IPO业务未来将成为投行业务重要利润增长点。股东方面，紫光系在第一季度，第二季度连续增持西部证券。半年报显示，紫光集团有限公司二季度新进公司十大流通股东，持3461.36万股，占流通股比例0.99%。紫光系旗下“北京紫光通信科技集团有限公司”较上一期增持26.82%，持股数量为4615.50万股，占流通股比例为1.32%，二者合计占比达2.31%。合规方面，今年4月19日，证监会对西部证券控股子公司“西部利得基金”出具行政处罚。处罚公告称，西部利得基金存在“实际履行基金经理人员与对外披露不符”;货币基金投资违规;未按基金合同约定策略进行资产配置等问题。证监会责令改正，并暂停受理西部利得公募基金产品注册申请3个月的行政监管措施。西部利得总经理贺燕萍，西部利得基金经理张维文、王宇被出具警示函。股价方面，上半年公司股价表现不佳，4月份配股后，公司股价从每股16.25元，最低下降至每股12.61元，截至今日收盘，每股收14.53元，下跌0.95%。作者：王全浩,14.3257,14.2962,14.306475649334734,13.760905885855793,14.852045412813673,1.0,1.0
2017-08-16,沧州大化,600230,0,沧州大化：TDI价格大幅上涨 存原材料价格上升等风险,"沧州大化(行情600230,诊股)8月15日晚间公告，8月份以来，国内TDI市场受供需两端影响，价格出现上涨，目前TDI市场成交价格已达到39000元/吨，公司TDI产品的出厂价为38000元/吨。公司同时提示了TDI市场波动、原材料价格上升、下游需求量不可预测、境外厂家产能恢复、未来新增产能等风险。公司表示，随着未来国内新增产能的释放，TDI供应量将会超出市场需求。7月份以来公司股票价格涨幅超6成。",34.0141,34.6475,34.76220195906933,31.85702904367557,37.66737487446309,0.0,1.0
2017-08-16,成都路桥,2628,1,成都路桥获宏义嘉华举牌 持股达5.05%,"15日晚间公告，截至2017年8月14日，四川宏义嘉华实业有限公司通过深圳证券交易所集中竞价交易系统累计买入公司股份合计37,233,498股，占公司股份总额的5.05%。",8.52,8.11,8.085464934803788,7.730513727033081,8.440416142574495,1.0,0.0
2017-08-16,成都路桥,2628,1,成都路桥获宏义嘉华举牌 持股达5.05%,成都路桥获宏义嘉华举牌 持股达5.05%,8.52,8.11,8.085464934803788,7.730513727033081,8.440416142574495,1.0,0.0
2017-08-16,三毛派神,779,1,三毛派神：上半年净利增长逾两倍 牛散赵建平新晋第五大股东,(000779)8月15日晚披露半年报，公司上半年营收1.28亿元，净利3493.45万元，分别同比增长19%、205%；扣非后亏损2028.05万元。股东名单方面，牛散赵建平持有公司500万股，以2.68%的持股比例新晋公司第5大股东，据悉赵建平以热衷于投资中小盘股，对重组概念也偶有涉及。,13.9,13.43,13.313220898417597,13.031104824793413,13.595336972041785,1.0,0.0
2017-08-16,国民技术,300077,1,国民技术拟80亿元投建化合物半导体生态产业园,国民技术拟80亿元投建化合物半导体生态产业园,14.06,12.78,12.697002221261585,12.223739278963025,13.170265163560149,1.0,0.0
2017-08-16,国民技术,300077,1,[公司]国民技术拟80亿投建化合物半导体生态产业园,全景网8月15日讯 国民技术(300077)周二晚间公告，全资子公司国民投资当日与成都邛崃市政府签署投资协议书，拟以不少于80亿元投建“国民天成化合物半导体生态产业园”，项目预计三年初具规模，五年实现产能。公司另拟通过国民投资出资5000万元，与陈亚平技术团队等合作设立成都国民天成化合物半导体有限公司，建设和运营6吋第二代和第三代半导体集成电路外延片项目，项目首期投资4.5亿元。（全景网）,14.06,12.78,12.697002221261585,12.223739278963025,13.170265163560149,1.0,0.0
2017-08-16,三毛派神,779,1,三毛派神半年报增逾两倍,三毛派神半年报增逾两倍,13.9,13.43,13.313220898417597,13.031104824793413,13.595336972041785,1.0,0.0
2017-08-16,三祥新材,603663,1,电熔氧化锆涨价 三祥新材半年报增三成,"原标题：电熔氧化锆涨价 三祥新材半年报增三成　　中国证券网讯（记者 孔子元）三祥新材15日晚间发布半年报，上半年，公司实现营业收入为19,303.71万元，同比上升40.57%；净利润为2,353.81万元，同比上升36.09%。报告期内，由于全球锆英砂三大供应商减产，导致锆英砂价格明显上涨；石墨电极供不应求，价格暴涨；上述两大原材料价格上涨推高了电熔氧化锆的市场价格。",18.5348,17.9301,17.872836589104214,16.918002760183935,18.8276704180245,1.0,0.0
2017-08-16,成都路桥,2628,1,成都路桥：获四川宏义嘉华实业举牌 持股达5.05%,"成都路桥(行情002628,诊股)公告称，8月14日，四川宏义嘉华实业有限公司买入123.82万股，累计买入公司股份合计3723.35万股，占本公司股份总额的5.05%。四川宏义嘉华实业有限公司有在未来12个月内的合适时机继续增加股份的计划。",8.52,8.11,8.085464934803788,7.730513727033081,8.440416142574495,1.0,0.0
2017-08-16,沧州大化,600230,0,沧州大化：提示主要产品价格变动及相关风险,8月15日消息，沧州大化发布公告提示主要产品价格变动及相关风险。1、TDI市场波动的风险；2、原材料价格上升的风险；3、下游需求量不可预测的风险；4、境外厂家产能恢复带来的风险；5、未来新增产能带来的风险；6、股票价格上涨的风险；进入8月份以来，国内TDI市场受供需两端影响，价格出现上涨，目前TDI市场成交价格已经达到39000元/吨（含税），公司目前TDI产品的出厂价为38000元/吨（含税）。因TDI产品价格的上涨属于阶段性，是否可持续及持续时间存在较大的不确定性，不排除存在一定市场炒作因素。另原材料价格变动等不确定因素，也会对利润产生一定的影响，故公司提示广大投资者理性投资，注意风险。,34.0141,34.6475,34.76220195906933,31.85702904367557,37.66737487446309,0.0,1.0
2017-08-17,春秋航空,601021,1,春秋航空半年报扣非净利增长五成,春秋航空半年报扣非净利增长五成,31.7871,31.4504,31.194824913766237,30.54155630745307,31.848093520079413,1.0,0.0
2017-08-17,国风塑业,859,1,国风塑业1.79亿投建年产180吨聚酰亚胺膜项目,国风塑业1.79亿投建年产180吨聚酰亚胺膜项目,5.1422,5.0527,4.989786911466017,4.771540309969342,5.208033512962691,1.0,0.0
2017-08-17,上海家化,600315,0,上海家化半年报下降四成,上海家化半年报下降四成,29.9139,29.9633,29.628976444782573,29.042559246587647,30.21539364297749,0.0,0.0
2017-08-17,金路集团,510,1,金路集团半年报增长三倍,"原标题：金路集团半年报增长三倍　　中国证券网讯（记者 孔子元）金路集团16日晚间发布半年报，报告期内，公司实现营业收入820,547,088.08元，同比上升25.99%；归属上市公司股东的净利润36,189,310.29元，同比上升337.97%。",9.6834,9.6834,9.616752897432999,9.056177593372249,10.177328201493749,1.0,0.0
2017-08-17,金路集团,510,1,金路集团半年报增长三倍,"原标题：金路集团半年报增长三倍　　中国证券网讯（记者 孔子元）金路集团16日晚间发布半年报，报告期内，公司实现营业收入820,547,088.08元，同比上升25.99%；归属上市公司股东的净利润36,189,310.29元，同比上升337.97%。",9.6834,9.6834,9.616752897432999,9.056177593372249,10.177328201493749,1.0,0.0
2017-08-17,上海家化,600315,0,上海家化半年报下降四成,原标题：上海家化半年报下降四成　　中国证券网讯（记者 孔子元）上海家化16日晚间发布半年报，公司2017年1-6月实现营业收入26.52亿元，同比下降13.50%；归属于上市公司股东的净利润为2.16亿元，与去年同期相比下降41.93%。半年报前十大股东中，证金公司持股占比3.41%，较一季报持股占比3.72%，减持了0.31%股份。,29.9139,29.9633,29.628976444782573,29.042559246587647,30.21539364297749,0.0,0.0
2017-08-17,金字火腿,2515,1,金字火腿控股股东的一致人协议转让14.72%股份,"原标题：金字火腿控股股东的一致人协议转让14.72%股份　　中国证券网讯（记者 骆民）金字火腿16日晚间公告，公司控股股东的一致行动人施延助、施雄飚和施文于2017年8月16日与娄底中钰资产管理有限公司签订股份转让协议：施延助拟将其持有的公司无限售流通股7,956万股、施雄飚拟将其持有的公司无限售流通股1,140万股、施文拟将其持有的公司无限售流通股5,304万股合计14,400万股股票，通过协议转让的方式转让给娄底中钰。本次拟转让股份占公司已发行股票的14.72%，每股转让价格为10.70元/股，转让总价款为154,080万元。本次转让完成后，公司实际控制人、控股股东均不发生变化，娄底中钰将持有公司14.72%的股权，为公司持股5%以上股东。",9.7,9.64,,,,1.0,
2017-08-17,金路集团,510,1,金路集团半年报增长三倍,金路集团半年报增长三倍,9.6834,9.6834,9.616752897432999,9.056177593372249,10.177328201493749,1.0,0.0
2017-08-17,久远银海,2777,1,久远银海半年报拟10转10,"原标题：久远银海半年报拟10转10　　中国证券网讯（记者 骆民）久远银海16日晚间公告，公司董事长李慧霞提议2017年半年度利润分配及资本公积金转增股本预案为：拟以2017年6月30日的总股本80,000,000股为基数，以资本公积金向全体股东每10股转增10股。",27.4696,24.972,24.75300996051899,24.151243735985965,25.354776185052014,1.0,0.0
2017-08-17,春秋航空,601021,1,上半年净利润下滑两成  春秋航空收缩国际发力辅营,这也是国内上市航企公布的第一份半年报，尽管净利润延续了去年的同比下滑趋势，但公司的战略调整已经开始。,31.7871,31.4504,31.194824913766237,30.54155630745307,31.848093520079413,1.0,0.0
2017-08-17,久远银海,2777,1,久远银海半年报拟10转10,久远银海半年报拟10转10,27.4696,24.972,24.75300996051899,24.151243735985965,25.354776185052014,1.0,0.0
2017-08-17,国风塑业,859,1,国风塑业：拟1.79亿元投建聚酰亚胺膜材料项目,"【公告简述】2017年8月17日公告,为加快企业产业转型升级,发展高端功能膜材料,进一步提高上市公司核心竞争力,公司经认真的市场调查和详尽的可行性研究,拟自筹资金1.79亿元投资建设年产180吨高性能微电子级聚酰亚胺膜材料项目。【相关公告】【公告点评】此次聚酰亚胺膜材料项目投产后,公司将进一步拓展电子级高性能膜材料领域,利用多年在薄膜行业的技术积累,打破电子级PI膜工艺的技术壁垒,力争扭转目前电子级聚酰亚胺薄膜依赖进口的局面。项目正式投产后,公司的运营规模及相关的产能、产量均会增加,营销能力进一步提升,并将有效提升公司经营效益。【近两月机构评级】无【技术点睛】该股近期处于震荡调整行情中,成交量持续萎缩,MACD指标高位下行,谨慎关注为宜。.klinehk{margin:0 auto 20px;}",5.1422,5.0527,4.989786911466017,4.771540309969342,5.208033512962691,1.0,0.0
2017-08-17,金字火腿,2515,1,金字火腿控股股东的一致人协议转让14.72%股份,金字火腿控股股东的一致人协议转让14.72%股份,9.7,9.64,,,,1.0,
2017-08-18,兰石重装,603169,0,增收不增利 兰石重装半年报下降三成,"原标题：增收不增利 兰石重装半年报下降三成　　中国证券网讯（记者 孔子元）兰石重装17日晚间发布半年报，2017年1-6月份，公司实现营业收入1,321,011,298.69元，较上年同期增加57.45%，归属于上市公司股东的净利润12,208,887.37元，较上年同期下降34.74%。报告期内，公司继续推进发行股份及支付现金购买石油化工甲级设计院瑞泽石化51%股权的各项工作，拓展延伸公司产业链。",11.2131,11.333,11.218710626272692,10.743492962669887,11.693928289875494,0.0,0.0
2017-08-18,金能科技,603113,1,焦炭炭黑纯苯涨价 金能科技半年报增488%,焦炭炭黑纯苯涨价 金能科技半年报增488%,23.5456,23.603,23.637690088751523,22.11483825619877,25.16054192130427,0.0,1.0
2017-08-18,麦捷科技,300319,0,麦捷科技信披等方面存在问题 遭深圳证监局责令整改,"消息 麦捷科技8月17日晚间公告，公司当日收到深圳证监局下发的行政监管措施决定书。函件指出，经现场检查，公司在治理、信息披露、财务管理和会计核算方面均存在相关问题，决定对公司采取责令改正的行政监管措施。你公司全资子公司星源电子科技（深圳）有限公司（以下简称“星源电子”）与关联方钟艺玲（其配偶叶文新间接持有你公司5%以上股份）存在关联租赁事项，星源电子向钟艺玲共租赁4处物业，合同月租金合计为714,957.75元，年租金合计为8,579,493.00元，租赁期限自2017年4月1日起至2019年3月31日止，合同签订于2017年4月22日（系补签），合同自签订之日起生效。公司未履行关联交易审批程序。叶文新自2015年9月持有麦捷科技5%以上股份并担任董事，自2015年12月开始担任深圳市好写科技有限公司（以下简称“好写科技”）董事长。好写科技成为你公司的关联法人。2016年你公司向好写科技销售234万元的模垫类产品。叶文新未向你公司报送关联人名单，你公司未履行关联交易审批程序。上述不符合《公司章程》第一百一十一条、《上市公司信息披露管理办法》（证监会令第40号）第四十八条的规定。参与你公司2017年1月重大资产重组的众华会计师事务所（特殊普通合伙）深圳分所会计师梁烽、马安、王宇颐、黄秀凤、汪海潮(博客,微博)、张盼云、龙彦、卢彦霖及刘曼琪未进行内幕信息知情人登记，不符合《关于上市公司建立内幕信息知情人登记管理制度的规定》（证监会公告［2011］30号）第七条关于上市公司董事会应当保证内幕信息知情人档案真实、准确和完整的相关规定。年报前五大客户披露不准确。2016年你公司第五大客户为广州叶诚实业有限公司，全年销售额为82,930,854.95元，占比6.13%。但在《2016年度报告》第四节“经营情况讨论与分析”中未对该客户进行披露。上述不符合《上市公司信息披露管理办法》（证监会令第40号）第二条、《公开发行证券的公司信息披露内容与格式准则第2号——年度报告的内容与格式 (2016年修订)》第二十七条的规定。实际操作中，你公司及子公司均按照发货且开票确认收入，而其披露的会计政策为：“商品销售在商品所有权上的主要风险和报酬已转移给买方，本公司不再对该商品实施继续管理权和实际控制权，与交易相关的经济利益很可能流入企业，并且与销售该商品相关的收入和成本能够可靠地计量时，确认营业收入的实现。”检查发现，客户在“送货单”上签字确认收货后，相关的风险和报酬已经转移给客户，而开具增值税专用发票主要应客户需求发起，并非风险和报酬转移的时点。因此你公司及子公司以到货且开票确认收入的时点，造成订单延迟确认收入的情形。2016年末你公司本部存货存在账实不符的问题。你公司使用的“盘点表”与“财务系统存货明细表”不一致。2013年8月，我局曾对你公司进行过现场检查，2014年3月向你公司发出监管意见，你公司对上次检查发现的问题已进行整改，但仍存在部分事项未整改到位的情形，如内幕信息知情人登记不完整、财务问题中的费用入账不及时、未按照会计政策要求对存货进行减值测试、财务人员对存货管理参与有限、收入确认不及时、月末一次加权平均法影响结转成本的准确性等问题。针对本次检查发现公司存在的问题，根据《上市公司信息披露管理办法》（证监会令第40号）第五十九条、《上市公司现场检查办法》（证监会公告[2010]12号）第二十一条规定，我局决定对你公司采取责令改正的行政监管措施，你公司应按照以下要求采取有效措施进行改正，并于9月30日前向我局提交书面整改报告：一、全体董事、监事和高级管理人员应加强对证券法律法规的学习，强化规范运作意识，切实提高公司治理和规范运作水平。二、你公司应完善信息披露内部管理制度和流程，切实加强信息披露内部审核，确保信息披露的真实、准确、完整。三、你公司应优化财务管理模式，强化财务部门和其他业务部门之间的衔接，各业务部分应及时将相关合同、单据等原始资料传递到财务部门，确保实物流、信息流和财务流之间的匹配性。四、你公司应切实采取有效措施加强财务会计基础工作，并根据公司实际业务情况，对存货、收入、成本、费用等重要事项涉及的会计政策、会计核算制度及方法进行梳理、完善。你公司应组织开展对存货的全面盘点，同时外聘会计师对存货盘点情况进行监督、复核。",8.21,8.57,8.765451338999181,8.37709808232302,9.153804595675343,0.0,1.0
2017-08-18,麦捷科技,300319,0,麦捷科技信披等方面存在问题 遭深圳证监局责令整改,"麦捷科技(行情300319,诊股)公告，公司当日收到深圳证监局下发的行政监管措施决定书。函件指出，经现场检查，公司在治理、信息披露、财务管理和会计核算方面均存在相关问题，决定对公司采取责令改正的行政监管措施。",8.21,8.57,8.765451338999181,8.37709808232302,9.153804595675343,0.0,1.0
2017-08-18,麦捷科技,300319,0,麦捷科技：公司信披等方面存在问题 遭深圳证监局责令整改,麦捷科技：公司信披等方面存在问题 遭深圳证监局责令整改,8.21,8.57,8.765451338999181,8.37709808232302,9.153804595675343,0.0,1.0
2017-08-18,兰石重装,603169,0,增收不增利 兰石重装半年报下降三成,增收不增利 兰石重装半年报下降三成,11.2131,11.333,11.218710626272692,10.743492962669887,11.693928289875494,0.0,0.0
2017-08-18,金能科技,603113,1,焦炭炭黑纯苯涨价 金能科技半年报增488%,原标题：焦炭炭黑纯苯涨价 金能科技半年报增488%　　中国证券网讯（记者 孔子元）金能科技17日晚间发布半年报，2017年1-6月份，公司实现营业收入31.37亿元，较上年同期增加100.38%，归属于上市公司股东的净利润3.64亿元，较上年同期增长488.80%，归属于上市公司股东的扣除非经常性损益的净利润3.49亿元，较上年同期增长645.94%。主要原因系公司主要产品焦炭、炭黑、纯苯销售价格上涨、产销量增加。,23.5456,23.603,23.637690088751523,22.11483825619877,25.16054192130427,0.0,1.0
2017-08-21,九鼎投资,600053,1,九鼎投资：从未发布或募集过任何形式的数字货币基金，从未发布过任何涉及“九鼎币”概念的产品，也从未授权任何机构和企业以九鼎投资的名义推广类似产品。,九鼎投资：从未发布或募集过任何形式的数字货币基金，从未发布过任何涉及“九鼎币”概念的产品，也从未授权任何机构和企业以九鼎投资的名义推广类似产品。,32.8019,32.123000000000005,31.99499544974349,30.897094632785468,33.092896266701516,1.0,0.0
2017-08-21,拓维信息,2261,0,拓维信息：原拟非公开发行股票募资不超14.77亿元，用于“K12智慧教育云平台”项目。鉴于近期再融资政策、资本市场环境等因素发生变化，公司无法在批文有效期内完成非公开发行事项，决定终止此次发行。公司将筹集资金，陆续对此次募投项目进行投入。,拓维信息：原拟非公开发行股票募资不超14.77亿元，用于“K12智慧教育云平台”项目。鉴于近期再融资政策、资本市场环境等因素发生变化，公司无法在批文有效期内完成非公开发行事项，决定终止此次发行。公司将筹集资金，陆续对此次募投项目进行投入。,9.6181,9.6082,9.444889509165211,8.968872838456113,9.920906179874306,1.0,0.0
2017-08-21,拓维信息,2261,0,拓维信息：终止非公开发行股票,"拓维信息(行情002261,诊股)晚间公告，公司原拟非公开发行股票募资不超14.77亿元，用于“K12智慧教育云平台”项目。鉴于近期再融资政策、资本市场环境等因素发生变化，公司无法在批文有效期内完成非公开发行事项，决定终止此次发行。公司将筹集资金，陆续对此次募投项目进行投入。同时公布的半年报显示，公司上半年实现净利润1.3亿元，同比增0.52%；扣非后净利1.16亿元，同比增19.99%。",9.6181,9.6082,9.444889509165211,8.968872838456113,9.920906179874306,1.0,0.0
2017-08-21,拓维信息,2261,0,拓维信息：终止非公开发行股票,拓维信息晚间公告，公司原拟非公开发行股票募资不超14.77亿元，用于“K12智慧教育云平台”项目。鉴于近期再融资政策、资本市场环境等因素发生变化，公司无法在批文有效期内完成非公开发行事项，决定终止此次发行。公司将筹集资金，陆续对此次募投项目进行投入。同时公布的半年报显示，公司上半年实现净利润1.3亿元，同比增0.52％；扣非后净利1.16亿元，同比增19.99％。,9.6181,9.6082,9.444889509165211,8.968872838456113,9.920906179874306,1.0,0.0
2017-08-21,九鼎投资,600053,1,九鼎投资澄清：未发布任何涉及“九鼎币”概念的产品,原标题：九鼎投资澄清：未发布任何涉及“九鼎币”概念的产品　　中国证券网讯  九鼎投资8月20日晚间披露澄清公告称，公司控股股东九鼎集团、公司、公司下属子公司及其员工从未发布或募集过任何形式的数字货币基金，从未发布过任何涉及“九鼎币”概念的产品，也从未授权任何机构和企业以九鼎投资的名义推广类似产品。　　近日，有媒体刊登《九鼎要发ICO“九鼎币”将横空出世》的报道，相关具体内容包括：“国外BlockchainCapital已经有类似的模式，如今疯狂的ICO市场也吸引了国内众多传统投资机构。”“从笔者获得的一份疑似九鼎发布的募集书看来，九鼎可能将要打响PE、VC通过ICO募资的第一枪。”（胡心宇）,32.8019,32.123000000000005,31.99499544974349,30.897094632785468,33.092896266701516,1.0,0.0
2017-08-23,闰土股份,2440,0,闰土股份六名股东拟合计减持不超1984万股,"中国证券网讯（记者 骆民）闰土股份22日晚间公告，公司董事阮加春、董事总经理徐万福、董事阮兴祥、董事副总经理赵国生、财务总监周成余、监事会主席张志峰计划6个月内减持公司股份合计不超过19,840,000股，占公司总股本比例2.5868%。",11.3833,12.0658,9.152539441319533,5.9685606441305925,12.336518238508473,0.0,0.0
2017-08-23,闰土股份,2440,0,闰土股份六名股东拟合计减持不超1984万股,闰土股份六名股东拟合计减持不超1984万股,11.3833,12.0658,9.152539441319533,5.9685606441305925,12.336518238508473,0.0,0.0
2017-08-23,泰禾集团,732,1,泰禾集团参与设立融乐健康 试水住宅共享,泰禾集团参与设立融乐健康 试水住宅共享,7.8547,7.8693,7.879246825142967,7.6969332636670105,8.061560386618925,0.0,1.0
2017-08-23,太极实业,600667,1,太极实业半年报实现倍增,太极实业半年报实现倍增,6.7196,6.6131,6.583865134314452,6.384699237711338,6.783031030917567,1.0,0.0
2017-08-23,浙江富润,600070,1,浙江富润半年报增长16倍,浙江富润半年报增长16倍,10.9057,10.896,10.812134716001749,10.498168173447997,11.1261012585555,1.0,0.0
2017-08-23,浙江富润,600070,1,浙江富润半年报增长16倍,"原标题：浙江富润半年报增长16倍　　中国证券网讯（记者 孔子元）浙江富润22日晚间发布半年报，报告期内，公司实现营业收入86,557.09万元，与上年同比增108.95%；实现归属于上市公司股东的净利润9,720.47万元，与上年同比增1,620.17%；基本每股收益0.19元。上半年，主营互联网营销的子公司泰一指尚营业收入利润同比增长308.6%，其中数据分析业务与上年同比增长54.45%；公司减持上峰水泥股票，实现投资收益6799万元。",10.9057,10.896,10.812134716001749,10.498168173447997,11.1261012585555,1.0,0.0
