date,company,code,P/N,title,news,nextclose,lastclose,timeseriesforecast,timeserieslower,timeseriesupper,groundtruth01,timeseries01,nbpred
2017-08-01,新筑股份,2480,1,新筑股份：中标5861万元采购项目,新筑股份：中标5861万元采购项目,7.4604,7.4504,7.402876370817684,7.195563107319777,7.6101896343155895,1.0,0.0,1.0
2017-08-01,奥特佳,2239,0,奥特佳终止重大资产重组事项并撤回申请文件,原标题：奥特佳终止重大资产重组事项并撤回申请文件　　中国证券网讯（记者 骆民）奥特佳31日晚间公告，公司原拟通过发行股份购买江苏海四达电源股份有限公司100%的股权并募集配套资金。由于近期资本市场、政策及环境的变化，若继续推进本次重大资产重组，难以达到各方原有的预期。经公司与主要交易对方友好协商，一致同意终止本次重大资产重组并向中国证监会申请撤回相关文件。,4.4416,4.1826,4.1896145397432765,4.040135939604084,4.339093139882468,1.0,1.0,1.0
2017-08-01,博腾股份,300363,0,博腾股份引入战投事项尚未取得实质性进展,博腾股份引入战投事项尚未取得实质性进展,13.2677,12.6525,12.330258920944793,11.830519491711517,12.82999835017807,1.0,0.0,1.0
2017-08-01,科融环境,300152,1,科融环境：倡议增持期间47位员工累计增持48.5万股,"原标题：科融环境：倡议增持期间47位员工累计增持48.5万股　　中国证券网讯（记者 骆民）科融环境31日晚间公告，2017年7月24日至2017年7月26日期间，公司及全资子公司、控股子公司员工中共有47位员工通过二级市场增持公司股票，累计增持股票485,058股，增持均价约为7.61元/股，增持总金额约为3,692,030.442元。",7.4045,7.3646,7.312045625077392,7.0120081044479425,7.61208314570684,1.0,0.0,1.0
2017-08-02,昆药集团,600422,0,昆药集团原董事袁平东拟减持,昆药集团原董事袁平东拟减持,10.6097,10.8076,10.82754379483523,10.61444376571808,11.040643823952381,0.0,1.0,0.0
2017-08-02,英飞特,300582,0,英飞特：终止重组8月2日复牌,英飞特：终止重组8月2日复牌,16.9437,18.8241,,,,0.0,,0.0
2017-08-02,永东股份,2753,0,永东股份股东东方富海计划减持不超2%股份,永东股份股东东方富海计划减持不超2%股份,17.3077,18.0932,17.809367426038992,16.646154696674188,18.9725801554038,0.0,0.0,0.0
2017-08-02,欧浦智网,2711,0,欧浦智网股东黄锐焯拟减持,"原标题：欧浦智网股东黄锐焯拟减持　　中国证券网讯（记者 孔子元）欧浦智网1日晚间公告，持有公司股份1,094,259股（占公司总股本比例0.10%）的股东黄锐焯计划自公告发布之日起15个交易日后的六个月内，减持公司股份190,000股（占公司总股本比例0.0180%）。",12.12,12.12,12.082829559574199,11.862458726220664,12.303200392927735,1.0,0.0,0.0
2017-08-02,天地源,600665,1,天地源：子公司拟投资7.44亿元合作开发佛山流潮项,"【公告简述】2017年8月2日公告,根据公司经营发展需要,为做大做强公司经营规模,公司下属深圳天地源房地产开发有限公司(简称“深圳天地源”)拟与广东城南投资有限公司(简称“城南投资”)、广东城际置业集团有限公司(简称“城际置业”)合作,投资开发佛山市南海区里水镇流潮项目。该项目占地面积3.53万平方米,暂定容积率5.0,土地获取总价款9.7869亿元,深圳天地源实际投入7.4367亿元(含股东借款6.7867亿元),拥有该项目65%权益。【相关公告】【公告点评】此次对外投资符合公司发展战略要求,有利于拓宽公司土地资源获取途径,有利于提高公司在珠三角区域的品牌影响力。【近两月机构评级】无【技术点睛】该股近期处于震荡上涨行情中,成交量持续放大,KDJ指标发散上行,密切关注为宜。.klinehk{margin:0 auto 20px;}",4.665,4.7402,4.7510354481949335,4.571591840543198,4.930479055846671,0.0,1.0,1.0
2017-08-03,西水股份,600291,0,西水股份股东新时代证券拟减持529万股,西水股份股东新时代证券拟减持529万股,31.8841,34.913000000000004,36.02603425123443,32.50309618149073,39.548972320978116,0.0,1.0,0.0
2017-08-03,中国铁建,601186,1,中国铁建联合体中标总投资181亿元PPP项目,中国铁建联合体中标总投资181亿元PPP项目,11.8488,12.0693,12.09915145455768,11.81690944623452,12.38139346288084,0.0,1.0,1.0
2017-08-03,利尔化学,2258,0,利尔化学减持致股价重挫8%,"8月3日，利尔化学(行情002258,诊股)暴跌8.1%，在当日A股中跌幅领先。从基本面来看，利尔化学7月中旬发布业绩快报，宣布上半年净利增长52.44%，公司股价开始稳步回升。而昨日遭遇的大跌，无疑一记重锤砸在投资者身上。对于公司股价突遭重创，8月2日晚间发布的股东减持计划公告被认为是直接“导火索”。二股东减持为获取投资收益根据利尔化学2日晚间公布的公告，中通投资计划自公告之日起15个交易日后的六个月内，以集中竞价与大宗交易相结合的方式减持上市公司股份。减持数量不超过2621万股（占 公 司 总 股 本 比 例4.99835%）。《金融投资报》记者注意到，中通投资为利尔化学第二大股东，截至一季度末，其持有利尔化学10926万股，占总股本比例为20.84%。减持计划表明，中通投资此次减持利尔化学是为了获取部分投资收益，拟减持股份源自其参与利尔化学配股所取得的股份及首次公开发前已发行的股份。在拟减持数量及比例方面，根据减持新规，采取集中竞价交易方式的，在任意连续九十个自然日内，中通投资减持股份的总数不超过公司股份总数的1%；采取大宗交易方式的，在任意连续九十个自然日内，减持股份的总数不超过公司股份总数的2%。在减持计划披露后的首个交易日，利尔化学便遭遇了资金的无情砸盘，早市开盘前便已有数笔上千手的大额卖单挂出，随后股价以跳空低开的姿态开启了当天的暴跌走势，截止收盘，利尔化学报收于12.71元，单日8.1%的跌幅亦使得公司成为当日A股下跌最为惨烈的公司之一。今年共有20家川股宣布减持利尔化学并不是唯一一家因为股东减持而影响股价走势的川股公司。今年5月上旬，利君股份(行情002651,诊股)宣布，公司控股股东、实际控制人何亚民的一致行动人何佳因个人投资需求，计划在公告起三个交易日后六个月内通过大宗交易方式减持不超过6000万股，占公司总股本比例5.985%。根据此后上市公司披露的信息，何佳在当月5次进行减持，累计减持1900万股，按公司披露的减持均价粗略计算，此番操作合计套现约1.85亿元。数据显示，利君股份5月累计下跌23.39%。除了部分股东、高管减持套现，也有公司股东承诺不减持股票。6月5日，天翔环境(行情300362,诊股)发布公告，宣布公司首期限制性股票激励计划第一个解锁期解锁条件已具备，天翔环境对13名激励对象办理了解锁相关事宜。而“基于对本公司未来发展的信心及价值判断”，上述13名天翔环境股东承诺，股票上市流通之日起12个月内，不减持所持上述限制性股票，若在此期间发生减持情形，所得收益归公司所有。《金融投资报》记者经过粗略统计，2017年以来，包括振芯科技(行情300101,诊股)、创意信息(行情300366,诊股)、新筑股份(行情002480,诊股)、科新机电(行情300092,诊股)、依米康(行情300249,诊股)、天齐锂业(行情002466,诊股)、利君股份、千禾味业(行情603027,诊股)、日机密封(行情300470,诊股)、鹏博士(行情600804,诊股)、中光防雷(行情300414,诊股)、国金证券(行情600109,诊股)、帝王洁具(行情002798,诊股)、迅游科技(行情300467,诊股)、迈克生物(行情300463,诊股)等在内，共有20家四川上市公司发布股东、高管减持计划或进展情况等相关信息。减持大多会给投资者情绪和股价走势带来影响。",12.464,13.5623,13.728140033059914,13.398775189745464,14.057504876374367,0.0,1.0,0.0
2017-08-03,华菱星马,600375,0,华菱星马终止重大资产重组,原标题：华菱星马终止重大资产重组　　中国证券网讯（记者 孔子元）华菱星马2日晚间公告，本次重组方案是由上市公司通过向恒天集团、恒天汽车、随州投资及随州开发支付现金和/或发行股份的方式，购买交易对方所持有的湖北新楚风汽车股份有限公司100%股权。新楚风汽车目前的新能源商用车产品订单情况良好，但新能源汽车政策调整后的运营时间相对较短，标的公司的业务发展和经营业绩尚需时间进一步提升。公司认为目前推进重组条件尚不成熟，经审慎研究，决定终止本次重大资产重组事项。公司将于2017年8月7日召开投资者说明会，同时向上交所申请公司股票复牌。公司承诺在披露投资者说明会召开情况公告及复牌公告之日起2个月内，不再筹划重大资产重组事项。,8.36,8.36,,,,1.0,,1.0
2017-08-04,通用股份,601500,1,通用股份发布一期员工持股计划,"原标题：通用股份发布一期员工持股计划　　中国证券网讯（记者 孔子元）通用股份3日晚间公告，拟设立资金总额不超过8,000万元的员工持股计划，参与认购的员工不超过14人。设立后将委托信托公司进行管理，并全额认购其设立的集合信托计划的劣后级份额，按照不超过2:1的比例设立优先级和劣后级份额。以该信托计划的规模上限8,000万元和公司7月28日的收盘价12.63元测算，该信托计划所能购买和持有的标的股票数量上限约为663.41万股，占公司现有股本总额的0.91%。",12.5125,12.4047,12.377383296119687,11.842685413577488,12.912081178661886,1.0,0.0,1.0
2017-08-04,中国神华,601088,0,中国神华：两个露天矿减产 预计减少净利润逾30亿元,"凤凰财经讯 8月3日消息，中国神华(行情601088,诊股)晚间发布公告称公司所属两个露天矿哈尔乌素露天矿、宝日希勒露天矿于2017年8月起暂时停止或减少煤炭生产，预计本集团企业会计准则下归属于本公司股东的净利润减少约人民币30.3亿元，占本集团2016年归属于本公司股东的净利润人民币227.12亿元的13.3%。公告原文：关于哈尔乌素、宝日希勒露天矿暂时停减产的公告中国神华能源股份有限公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。受露天矿征地进度滞后导致土方剥离施工暂缓的影响，中国神华能源股份有限公司（“本公司”，本公司及其控股子公司合称“本集团”） 所属哈尔乌素露天矿、宝日希勒露天矿于2017年8月起暂时停止或减少煤炭生产。本公司积极采取应对措施，最大限度降低两矿暂时停产及减产对公司全年生产经营的影响。一、煤矿基本情况1、哈尔乌素露天矿哈尔乌素露天矿位于内蒙古自治区准格尔矿区，由本公司哈尔乌素煤炭分公司运营，目前核定产能为35百万吨/年（按生产天数330天）。主要煤炭产品为准混煤系列产品（发热量区间4,300-4,900大卡/千克左右），主要销往华北及东部沿海市场。2016年，哈尔乌素露天矿商品煤产量为27.4百万吨。2017年1-7月份哈尔乌素露天矿已完成商品煤产量约14.9百万吨。目前该矿已经暂时停止煤炭开采，预计将影响本年度商品煤产量计划最多减少约13.0百万吨，占本集团2016年度商品煤产量289.8百万吨的4.5%。2、宝日希勒露天矿宝日希勒露天矿位于内蒙古自治区东北部宝日希勒矿区，由本公司持股56.61%的神华宝日希勒能源有限公司运营，目前核定产能35百万吨/年（按生产天数330天）。主要煤炭产品为褐煤（发热量区间3,300-3,600大卡/千克左右），主要销往黑龙江、吉林及内蒙古东部地区。2016年宝日希勒露天矿商品煤产量为25.0百万吨。2017年1-7月份宝日希勒露天矿已完成商品煤产量约15.7百万吨。目前该矿维持少量煤炭生产，预计大幅减产将影响本年度商品煤产量计划最多减少约9.1百万吨，占本集团2016年度商品煤产量289.8百万吨的3.1%。二、影响及应对措施经初步测算，预计哈尔乌素露天矿、宝日希勒露天矿的暂时停产及减产，将减少本集团2017年自产煤量、自有铁路运输周转量及煤炭销售量，并导致两矿单位煤炭生产成本分摊增加。综合上述对公司煤炭板块、运输板块的影响，预计本集团企业会计准则下归属于本公司股东的净利润减少约人民币30.3亿元，占本集团2016年归属于本公司股东的净利润人民币227.12亿元的13.3%。根据本公司2017年7月29日披露的《中国神华2017上半年业绩预增公告》，本集团企业会计准则下2017年上半年归属于本公司股东的净利润约人民币243亿元。预计两矿停减产将不会对本集团完成2017年全年经营目标构成重大不利影响。本公司将采取以下措施降低两矿暂时停产及减产的影响：（一）继续推进征地相关工作，积极向有关部门报告，加大协调力度，争取尽早恢复正常生产；（二）采取多种措施增加煤炭来源，包括依法合规增加自有煤矿产量、积极组织外购煤资源、推进优质产能煤矿产能核增工作等，尽力保障客户煤炭供应，降低对年度煤炭产销计划的影响；（三）做好停产煤矿安全管理、市场销售及铁路运输协调工作。经初步测算，预计上述应对措施得到及时落实后，本集团2017年度商品煤产量计划减少量有望控制在20.6百万吨，年度煤炭销售量计划减少量有望控制在11.5百万吨。本公司正在积极推进征地相关工作，目前尚无法准确预计哈尔乌素露天矿、宝日希勒露天矿的复产时间；预计土方剥离滞后亦将影响两矿明年的生产计划及运营，目前具体影响情况尚无法明确。本公司将按照证券监管要求披露煤矿复产进展情况。受应对措施落实结果等不确定因素影响，哈尔乌素露天矿、宝日希勒露天矿暂时停减产的实际影响可能与初步测算数据存在差异，请投资者注意投资风险。特此公告承中国神华能源股份有限公司董事会命董事会秘书黄清2017年8月4日",17.6231,17.6231,,,,1.0,,1.0
2017-08-07,海欣食品,2702,0,海欣食品预计前三季度亏损1800万至2700万,海欣食品预计前三季度亏损1800万至2700万,6.8788,6.9284,6.797349163241442,6.511091079820198,7.083607246662687,0.0,0.0,0.0
2017-08-07,火炬电子,603678,1,火炬电子半年度净利1.16亿元同比增长35%,火炬电子半年度净利1.16亿元同比增长35%,24.4646,24.5042,24.423704388324275,23.507983810062854,25.339424966585693,0.0,0.0,1.0
2017-08-07,万向钱潮,559,1,万向钱潮控股股东继续增持,"原标题：万向钱潮控股股东继续增持　　中国证券网讯（记者 孔子元）万向钱潮6日晚间公告，万向集团公司根据2017年6月28日披露的增持计划，于2017年7月14日至2017年8月4日期间，增持公司股份27,531,546股，占公司总股本的1%。2017年4月26日至2017年8月4日收盘后，万向集团公司及其一致行动人万向财务有限公司累计增持公司股份78,373,693股，占公司总股本的3%。万向集团将按计划继续增持。",10.0534,9.9114,9.940192872271565,9.706250958460096,10.17413478608303,1.0,1.0,1.0
2017-08-07,麦格米特,2851,0,麦格米特终止筹划重大事项 7日复牌,原标题：麦格米特终止筹划重大事项 7日复牌　　中国证券网讯（记者 孔子元）麦格米特6日晚间公告，因筹划重大事项，公司股票自7月24日开市起停牌。停牌期间，公司与标的方就本次重大事项进行了积极筹划与充分沟通，经各方论证，交易各方认为推进本次重大事项的条件尚不成熟，从维护全体股东及公司利益的角度出发，经审慎研究后公司决定终止筹划本次重大事项。公司股票8月7日（周一）开市起复牌。,15.0957,15.5586,15.56097138610026,14.738225634601756,16.38371713759876,0.0,1.0,1.0
2017-08-09,中国联通,600050,1,中国联通：联通阿里腾讯运营中心与混改无关,中国联通：联通阿里腾讯运营中心与混改无关,7.3751,7.3751,,,,1.0,,1.0
2017-08-09,绿城水务,601368,1,绿城水务：拟定增募资不超16亿元加码主业,绿城水务：拟定增募资不超16亿元加码主业,9.2182,9.074,9.058593609088227,8.89104882807102,9.226138390105437,1.0,0.0,0.0
2017-08-09,神火股份,933,0,神火股份遭股东惠众投资减持,神火股份遭股东惠众投资减持,14.6416,14.2553,14.287621828483058,13.338754778441356,15.236488878524762,1.0,1.0,0.0
2017-08-09,航民股份,600987,1,社保基金二季度现身航民股份,社保基金二季度现身航民股份,9.1441,9.2816,9.410542860670972,9.116296831745878,9.704788889596069,0.0,1.0,0.0
2017-08-10,中材国际,600970,0,中材国际持股5%以上股东石河子中天拟减持,"原标题：中材国际持股5%以上股东石河子中天拟减持　　中国证券网讯（记者 孔子元）中材国际9日晚间公告，截至减持计划公告之日，石河子中天股权投资企业持有公司无限售条件流通股98,622,736股，占公司总股本的5.62%。自本减持计划公告之日起15个交易日后的3个月内，石河子中天股权投资企业计划减持公司股份不超过17,540,000股（即不超过公司总股本的1%）。",7.8754,8.1294,8.068524195347319,7.841316000404447,8.295732390290189,0.0,0.0,0.0
2017-08-10,厦门钨业,600549,1,厦门钨业半年报增长562%,"原标题：厦门钨业半年报增长562%　　中国证券网讯（记者 孔子元）厦门钨业9日晚间发布半年报，2017年1-6月，公司实现合并营业收入61.81亿元，同比增长76.62%，实现归属于上市公司股东的净利润4.53亿元，同比增长562.12%。报告期内，钨精矿平均价格7.23万元/吨，较年初增加0.75万元/吨；锂电材料实现销量7,536吨（其中钴酸锂4,526吨，三元材料2,748 吨），比上年同期（5,391吨）增长39.79%；稀土产品价格呈上涨态势。",25.2581,25.8383,26.881800032382927,25.57863904534653,28.18496101941932,0.0,1.0,1.0
2017-08-10,山西焦化,600740,0,山西焦化重组未获证监会通过,山西焦化重组未获证监会通过,8.9335,9.4222,9.711608381241826,9.217740820102536,10.205475942381117,0.0,1.0,1.0
2017-08-10,尔康制药,300267,0,尔康制药涉嫌信披违法违规遭证监会立案稽查,原标题：尔康制药涉嫌信披违法违规遭证监会立案稽查　　中国证券网讯（记者 骆民）尔康制药9日晚间公告，公司于2017年8月8日收到中国证券监督管理委员会下发的《调查通知书》。调查通知书内容为：因公司涉嫌信息披露违法违规，根据《中华人民共和国证券法》的有关规定，证监会决定对公司进行立案稽查。,11.3839,11.3839,,,,1.0,,0.0
2017-08-10,四川双马,935,1,四川双马：四川阿坝州九寨沟县地震未造成影响,"四川双马(行情000935,诊股)9日晚间公告，8月8日晚上9:19分， 四川阿坝州九寨沟县发生7.0级地震，截止目前，公司及其各子公司未收到员工伤亡、财产损坏的报告。公司及各子公司生产经营一切正常。",22.8594,22.8594,,,,1.0,,1.0
2017-08-10,吴通控股,300292,0,吴通控股遭股东谭思亮减持2490万股,"中国证券网讯（记者 骆民）吴通控股(行情300292,诊股)9日晚间公告，公司持股5%以上股东谭思亮于2017年8月8日、2017年8月9日通过深圳证券交易所大宗交易系统出售公司股份共计2,490.00万股，占公司总股本的1.95%。本次减持前谭思亮及其一致行动人何雨凝合计持有公司12,405.2948万股，占公司总股本的9.73%；本次减持后，谭思亮及何雨凝合计持有公司9,915.2948万股，占公司总股本的7.78%",5.4322,5.5308,5.516166671176402,5.2777080511559324,5.75462529119687,0.0,0.0,0.0
2017-08-10,康普顿,603798,1,康普顿半年报增长近三成 社保基金二季度入股,原标题：康普顿半年报增长近三成 社保基金二季度入股　　中国证券网讯（记者 孔子元）康普顿9日晚间发布半年报，公司上半年实现营业收入48682万元，同比增长23.29%，实现净利润7548万元，同比增长28.07%。半年报前十大股东榜中，全国社保基金一零二组合现身，持股占比0.44%。,24.0292,25.5189,25.232771321541858,24.261544609150096,26.20399803393362,0.0,0.0,0.0
2017-08-10,先河环保,300137,0,先河环保实控人及总经理拟合计减持不超630万股,原标题：先河环保实控人及总经理拟合计减持不超630万股,13.8011,15.2466,15.225573795853439,14.296282418078782,16.1548651736281,0.0,0.0,0.0
2017-08-10,通威股份,600438,1,通威股份拟投资80亿元年产5万吨高纯晶硅新能源项目,"见习记者 胥帅8月9日晚间，通威股份(行情600438,诊股)公告称，公司拟与包头市政府、包头市昆都仑区政府共同签署《投资协议书》，在包头市昆都仑区投资建设年产5万吨高纯晶硅及配套新能源项目，主要从事高纯晶硅的研发、生产和销售及相关配套业务等，该项目总投资预计为80亿元。据介绍，项目所在地包头市地处环渤海经济圈腹地，是呼包银经济带和呼包鄂经济圈的重要组成部分，是我国西部地区重要的工业基地。该地拥有内蒙古最大的钢铁、铝业、装备制造和稀土加工企业，是国家和内蒙古重要的能源、原材料、稀土、新型煤化工和装备制造基地。此外，它还是国家规划的千万千瓦风电基地，采煤沉陷区先进光伏技术领跑者基地，也是国家首批可再生能源消纳示范区，具有实现多能互补、发展光伏等新能源产业的综合优势。而昆都仑区位于呼包银榆经济区和呼包鄂金三角腹地，是包头市的中心城区、是我国重要的钢铁工业基地和全国最大的稀土生产、科研基地，工业基础雄厚。值得一提的是，年产5万吨高纯晶硅新能源项目将分两期实施，其中一期投资约40亿元，将于2017年9月30日前开工建设，2018年建成投产。根据目前行情测算，一期2.5万吨高纯晶硅项目投产后，预计实现营业收入35亿元/年。另外，公司投资主体将是通威股份下属四川永祥股份有限公司在包头市（或昆都仑区）注册或收购的具有独立法人的公司。事实上，四川永祥股份有限公司是国内先进的太阳能(行情000591,诊股)级多晶硅生产企业，截止2016年末已拥有1.5万吨/年的多晶硅产能规模，居全国前列。通威股份表示，打造“世界级清洁能源企业”是公司的目标愿景，本项目的实施是公司实现这一战略目标的重要布局。在高纯晶硅领域，通威股份多年持续的技术研发和突破，已在生产成本和技术指标上行业领先，为国内少数满足P型单晶硅料质量供应的生产企业，新的项目产品质量将进一步提升，可满足N型单晶硅料质量需求，部分达到电子级多晶硅品质，将打破国内高品质晶硅由国外垄断供应的局面，改变全球高纯晶硅供应格局，实现高纯晶硅“中国制造”。在本项目建成投产后，连同四川乐山已建成的年产2万吨和在建5万吨项目，通威股份晶硅产能规模将达到年产12万吨。结合公司在晶硅领域的技术研发、成本效率、综合管理、市场渠道等各方面优势地位，将进一步巩固和强化公司在光伏新能源产业链上的核心竞争力。（胥帅）",7.013,7.2181,7.2596060664672954,6.950924937423243,7.568287195511349,0.0,1.0,1.0
2017-08-10,华昌达,300278,0,华昌达终止重大资产重组事项 10日起复牌,华昌达终止重大资产重组事项 10日起复牌,18.25,16.588,,,,1.0,,1.0
2017-08-10,安阳钢铁,600569,0,安阳钢铁半年报下降七成 社保基金退出,安阳钢铁半年报下降七成 社保基金退出,4.6481,4.6578,,,,0.0,,0.0
2017-08-10,厦门钨业,600549,1,厦门钨业半年报增长562%,厦门钨业半年报增长562%,25.2581,25.8383,26.881800032382927,25.57863904534653,28.18496101941932,0.0,1.0,0.0
2017-08-16,诚益通,300430,1,诚益通：拟定增募资不超5.95亿元忙收购及加码主业,诚益通：拟定增募资不超5.95亿元忙收购及加码主业,13.7823,13.3629,13.35224788631866,12.747691847618071,13.956803925019248,1.0,0.0,1.0
2017-08-16,天士力,600535,1,天士力半年报增一成 证金公司二季度增持,天士力半年报增一成 证金公司二季度增持,26.6462,26.2921,26.207245081791076,25.727722857186947,26.68676730639521,1.0,0.0,1.0
2017-08-17,丽鹏股份,2374,1,丽鹏股份：子公司收到安顺市15.84亿元PPP项目合同,丽鹏股份：子公司收到安顺市15.84亿元PPP项目合同,6.13,5.94,5.947559258241875,5.743911220247571,6.151207296236179,1.0,1.0,1.0
2017-08-17,*ST众和,2070,0,*ST众和大股东拟转让控股权以偿债,*ST众和大股东拟转让控股权以偿债,10.17,10.17,,,,1.0,,1.0
2017-08-17,得利斯,2330,1,得利斯：斥资数亿元收购生猪养殖业务及资产 形成生猪全产业链,(002330)8月16日晚公告，公司拟收购新加坡农业投资公司Riverstone位于山东的生猪养殖业务及资产。该公司持有瑞东农牧山东100%的股权。公司将收购该公司三个猪场板块，板块A公司的2017年净利预计为3000万-3500万，收购价约为3.9亿-4.55亿元。若板块B和C的公司达到一定的业绩，也将用同样的估值模式收购。收购完成后，公司将形成生猪全产业链。公司股票8月17日复牌。,9.2455,8.7762,8.844926579568904,8.43004462450177,9.259808534636038,1.0,1.0,1.0
2017-08-17,上海家化,600315,0,上海家化半年报下降四成,16日晚间发布半年报，公司2017年1-6月实现营业收入26.52亿元，同比下降13.50%；归属于上市公司股东的净利润为2.16亿元，与去年同期相比下降41.93%。半年报前十大股东中，证金公司持股占比3.41%，较一季报持股占比3.72%，减持了0.31%股份。,29.9139,29.9633,29.640912110117725,29.044453995811033,30.237370224424414,0.0,0.0,0.0
2017-08-17,首创股份,600008,1,首创股份中标湖南临澧县17.75亿PPP项目,"首创股份(行情600008,诊股)8月16日晚间发布项目中标公告，公司成功中标湖南省常德市临澧县城区安全饮水工程PPP项目，项目合作期约30年，投资额约人民币17.75亿元。这是公司继固原海绵城市、福州仓山龙津阳岐水系综合治理项目后中标的又一重量级PPP项目。该项目涵盖城镇供排水处理一体化及流域综合治理，体现出首创股份作为环境综合服务商的整体实力。据了解，该项目已入选国家PPP项目库，是财政部公布的第三批PPP示范项目之一。项目内容涉及城市供水、城镇污水处理、防洪排涝、水环境综合治理等部分，建设期不超过4年，运营期26年。临澧县隶属湖南省常德市，全县总面积1210平方公里，人口45万，是国家商品粮、棉、油基地县，同时也有“非金属之都”的美誉。由于自然和历史原因以及工农业的发展，道水临澧段水域污染严重。项目建成运营后，将有效缓解临澧县道水流域水污染的现状，解决城区人民群众的饮水安全问题。同时，该项目也是临澧县加强防洪保安、治理道水临澧段水环境污染、保护水源地、打造优美生态宜居县城的重要举措。此次中标临澧县城区安全饮水工程PPP项目是首创股份发挥PPP模式优势，在环保PPP领域取得的又一硕果。同时也是公司立足现有项目、不断深耕湖南市场的成果体现，进一步巩固了首创股份在湖南市场的区域优势。在此之前，首创股份在湖南省内10个地市、州有投资运营项目，污水处理项目总规模达105.8万吨/日，固废处理项目总规模1920吨/日。（杨诚）",6.6539,6.4231,6.399076345443227,6.062799572869849,6.735353118016605,1.0,0.0,1.0
2017-08-17,春秋航空,601021,1,春秋航空半年报扣非净利增长五成,"原标题：春秋航空半年报扣非净利增长五成　　中国证券网讯（记者 孔子元）春秋航空16日晚间发布半年报，2017年上半年，实现营业收入5,065,238,630元，同比增长28.1%；实现归属于母公司普通股股东净利润为529,558,182元，同比下降28.5%。实现扣非归母净利445,902,301元，同比增长53.34%。半年报前十大股东中，证金公司持股1.97%不变，社保基金一一五组合持股占比1.12%，较一季报1.75%减持0.63%股份，社保一一四组合仍持股占比0.69%不变，新增社保一零二组合持股占比0.81%。",31.7871,31.4504,31.10333854146852,30.42993119474817,31.776745888188877,1.0,0.0,0.0
2017-08-18,派思股份,603318,1,去年基数较低 派思股份半年报暴增23倍,去年基数较低 派思股份半年报暴增23倍,13.6854,13.3658,13.391787384642587,13.037621362872605,13.745953406412571,1.0,1.0,1.0
2017-08-18,江南高纤,600527,1,江南高纤半年报净利增逾两倍,江南高纤半年报净利增逾两倍,3.2608,3.236,3.235062954062295,3.1438297836470905,3.3262961244775,1.0,0.0,1.0
2017-08-18,宁夏建材,600449,1,宁夏建材半年报扭亏为盈,"原标题：宁夏建材半年报扭亏为盈　　中国证券网讯（记者 孔子元）宁夏建材17日晚间发布半年报，2017年1-6月份，公司实现营业收入203,314.13万元，较上年同期增加42.67%，归属于母公司股东的净利润11,324.16万元，同比扭亏为盈。2016年同期，公司亏损4133.88万元。报告期内，公司所在市场区域铁路公路等重要基础设施投入力度加大，水泥市场需求增加，公司产品销量上升，水泥价格与去年同期相比有所上升。",10.9875,10.8275,11.176551021484439,10.48953503689326,11.863567006075623,1.0,1.0,1.0
2017-08-18,闽发铝业,2578,1,闽发铝业上半年净利润同比增长88.57%,"原标题：闽发铝业上半年净利润同比增长88.57%　　中国证券网讯（记者 骆民） 闽发铝业17日晚间披露2017半年报。公司2017年上半年实现营业收入512,508,236.45元，同比增长11.91%；实现归属于上市公司股东的净利润12,931,097.12元，同比增长88.57%；基本每股收益0.01元/股。",5.0238,5.1531,4.977242653541288,4.675436314623626,5.27904899245895,0.0,0.0,1.0
2017-08-18,闽发铝业,2578,1,闽发铝业上半年净利润同比增长88.57%,闽发铝业上半年净利润同比增长88.57%,5.0238,5.1531,4.977242653541288,4.675436314623626,5.27904899245895,0.0,0.0,1.0
2017-08-21,贝瑞基因,710,1,*ST天仪：申请撤销退市风险警示，拟更名为“贝瑞基因”。上述事项尚需通过深圳证券交易所核准。,*ST天仪：申请撤销退市风险警示，拟更名为“贝瑞基因”。上述事项尚需通过深圳证券交易所核准。,56.07,53.4,52.9737624383877,49.2797361090213,56.6677887677541,1.0,0.0,1.0
2017-08-21,同花顺,300033,0,同花顺：上半年实现净利润2.86亿元，同比降21.3%。股东方面，证金公司持股509.11万股，持股比例0.95%，二季度跻身前十股东；汇金资管持股3%保持不变。,同花顺：上半年实现净利润2.86亿元，同比降21.3%。股东方面，证金公司持股509.11万股，持股比例0.95%，二季度跻身前十股东；汇金资管持股3%保持不变。,54.8801,55.0062,54.551872739805845,51.43531448303014,57.668430996581534,0.0,0.0,0.0
2017-08-21,红墙股份,2809,0,红墙股份：3256万股限售股将解禁，持股15%的广东科创计划减持2%股份。,红墙股份：3256万股限售股将解禁，持股15%的广东科创计划减持2%股份。,37.9548,39.544000000000004,39.77506145878645,36.42399098549467,43.126131932078216,0.0,1.0,0.0
2017-08-23,吉林森工,600189,0,吉林森工：副总经理刘波因行贿罪被刑事拘留,原标题：吉林森工：副总经理刘波因行贿罪被刑事拘留,6.9616,7.0612,7.011265522204168,6.7356685281806685,7.286862516227669,0.0,0.0,0.0
2017-08-23,中国联通,600050,1,中国联通：拟与联通集团按比例增资联通BVI公司,中国联通：拟与联通集团按比例增资联通BVI公司,8.8461,8.9251,10.235623043585507,9.983869874420801,10.487376212750217,0.0,1.0,0.0
